birth.reg,p20,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,2008,KGZ,272642.719036331,273694.666533878,0.996156492521871,P20
Registered,Not P20,2009,KGZ,5015419.72886361,5073822.30482833,0.988489432136964,Not P20
Registered,P20,2009,KGZ,308412.970903798,309477.695171673,0.996559609030033,P20
Registered,Not P20,2010,KGZ,5050846.44431145,5109949.85552728,0.988433661212567,Not P20
Registered,P20,2010,KGZ,336872.643434513,337950.144472715,0.996811656820318,P20
Registered,Not P20,2011,KGZ,5204923.56574056,5264750.59477758,0.988636303285408,Not P20
Registered,P20,2011,KGZ,248758.712069963,249849.40522242,0.995634597763056,P20
Registered,Not P20,2012,KGZ,5181815.07997751,5242646.71186675,0.98839677070905,Not P20
Registered,P20,2012,KGZ,363444.280291439,364553.288133251,0.996957899221014,P20
Registered,Not P20,2013,KGZ,5002376.91452164,5063991.79423922,0.987832744952771,Not P20
Registered,P20,2013,KGZ,654040.805016491,655608.205760763,0.997609241723183,P20
Registered,Not P20,2014,KGZ,5085117.2773568,5147980.69972759,0.987788722212165,Not P20
Registered,P20,2014,KGZ,685920.138260529,687519.300272418,0.997674011462289,P20
Registered,Not P20,2015,KGZ,5173574.72176131,5237745.93600525,0.987748314823211,Not P20
Registered,P20,2015,KGZ,717521.633493747,719154.063994753,0.997730068447451,P20
Registered,Not P20,2016,KGZ,5345520.45934312,5411012.39256276,0.987896547176707,Not P20
Registered,P20,2016,KGZ,666821.57959878,668487.60743723,0.997507765559279,P20
Registered,Not P20,2017,KGZ,5494932.86228483,5562176.1603259,0.987910613381737,Not P20
Registered,P20,2017,KGZ,634797.942184249,636023.839674105,0.998072560471186,P20
Registered,Not P20,2018,KGZ,5655170.29243582,5723765.35630179,0.9880157449518,Not P20
Registered,P20,2018,KGZ,597784.102468684,599034.643698211,0.997912405830475,P20
Registered,Not P20,2000,LBR,867202.516941316,2915023.00186691,0.297494227793716,Not P20
Registered,P20,2000,LBR,681846.928726087,2781888.99813309,0.24510213354439,P20
Registered,Not P20,2001,LBR,940852.350961202,3162668.52187366,0.297486867325512,Not P20
Registered,P20,2001,LBR,663286.831012431,2745185.47812635,0.241618220807849,P20
Registered,Not P20,2002,LBR,1042557.0680783,3432185.66857764,0.303758936360328,Not P20
Registered,P20,2002,LBR,629665.286880515,2617272.33142237,0.240580729533147,P20
Registered,Not P20,2003,LBR,859320.971231158,2872182.68916673,0.299187434863505,Not P20
Registered,P20,2003,LBR,819714.210068192,3281933.31083326,0.249765651045503,P20
Registered,Not P20,2004,LBR,714483.981420365,2234221.08167909,0.319791083916998,Not P20
Registered,P20,2004,LBR,1039447.3190321,4037080.9183209,0.257474977604468,P20
Registered,Not P20,2005,LBR,577696.516685811,1729667.14886444,0.33399288242543,Not P20
Registered,P20,2005,LBR,1255645.78523367,4706564.85113556,0.266786037152069,P20
Registered,Not P20,2006,LBR,613352.636549699,1827537.16371133,0.33561705268095,Not P20
Registered,P20,2006,LBR,1288040.26621292,4830884.83628868,0.266626158532576,P20
Registered,Not P20,2007,LBR,668139.682074322,2001667.0228464,0.333791621907333,Not P20
Registered,P20,2007,LBR,1296402.39441792,4922154.9771536,0.263381059807183,P20
Registered,Not P20,2008,LBR,300945.626691808,1349879.23705701,0.222942629555461,Not P20
Registered,P20,2008,LBR,545915.155929376,3506375.74280152,0.155692143675738,P20
Registered,Not P20,2009,LBR,326770.331394783,1440607.07528417,0.226828214994241,Not P20
Registered,P20,2009,LBR,576467.645240161,3569940.75481852,0.161478210657159,P20
Registered,Not P20,2010,LBR,345320.511845885,1518617.07477872,0.227391432363686,Not P20
Registered,P20,2010,LBR,632708.639932309,3676770.38479836,0.172082717634,P20
Registered,Not P20,2011,LBR,383096.009979132,1725775.82789985,0.221984804622819,Not P20
Registered,P20,2011,LBR,649818.695267208,3622974.60350538,0.179360543857658,P20
Registered,Not P20,2012,LBR,448824.998092666,2022470.97925817,0.221919128974247,Not P20
Registered,P20,2012,LBR,642667.846905544,3422632.28815295,0.187770053221921,P20
Registered,Not P20,2013,LBR,606050.415183348,3736987.64818625,0.16217618901617,Not P20
Registered,P20,2013,LBR,732764.586676868,4759680.35181375,0.153952478425917,P20
Registered,Not P20,2014,LBR,610765.331454486,3762581.50972799,0.162326139613289,Not P20
Registered,P20,2014,LBR,763089.315604527,4956428.49027201,0.153959512802867,P20
Registered,Not P20,2015,LBR,590910.691531606,3724243.10363144,0.158665982614137,Not P20
Registered,P20,2015,LBR,804562.749715559,5220216.89636855,0.154124390937713,P20
Registered,Not P20,2016,LBR,582893.763993269,3632587.17302806,0.160462429730868,Not P20
Registered,P20,2016,LBR,845160.332144495,5540988.82697193,0.152528791978518,P20
Registered,Not P20,2017,LBR,582942.127095602,3549002.95303023,0.164255182317578,Not P20
Registered,P20,2017,LBR,902063.608619941,5855453.04696977,0.154055305607269,P20
Registered,Not P20,2018,LBR,553239.31406173,3431335.23249773,0.161231496363886,Not P20
Registered,P20,2018,LBR,980530.969529155,6206618.76750227,0.157981504303631,P20
Registered,Not P20,2000,LSO,1136385.98599929,2275561.37298915,0.499387096075791,Not P20
Registered,P20,2000,LSO,734860.334035281,1790046.62701085,0.41052580583468,P20
Registered,Not P20,2001,LSO,1110972.91224716,2214495.31587834,0.501682213676985,Not P20
Registered,P20,2001,LSO,764357.974914142,1856984.68412166,0.411612428174484,P20
Registered,Not P20,2002,LSO,1077499.20438956,2146442.49328145,0.50199304559159,Not P20
Registered,P20,2002,LSO,785260.747192547,1913215.50671855,0.410440300339917,P20
Registered,Not P20,2003,LSO,1076448.22695933,2137452.07115913,0.503612802122656,Not P20
Registered,P20,2003,LSO,777779.746155028,1899243.92884087,0.409520722611822,P20
Registered,Not P20,2004,LSO,1077503.14921611,2117469.96567958,0.508863486462863,Not P20
Registered,P20,2004,LSO,777160.861434279,1894410.03432042,0.410238991218746,P20
Registered,Not P20,2005,LSO,1068275.97966551,2095531.47390975,0.509787608998478,Not P20
Registered,P20,2005,LSO,778772.234756798,1896696.52609025,0.410594011242334,P20
Registered,Not P20,2006,LSO,1096141.65142692,2149937.21532538,0.509848214921487,Not P20
Registered,P20,2006,LSO,746550.959029178,1829940.78467462,0.407964544689856,P20
Registered,Not P20,2007,LSO,1112558.7383781,2234983.03310446,0.497792923659346,Not P20
Registered,P20,2007,LSO,712651.811223128,1738860.96689554,0.409838293452209,P20
Registered,Not P20,2008,LSO,1141103.68395072,2296999.25642901,0.496780171241639,Not P20
Registered,P20,2008,LSO,684193.054950665,1677258.74357099,0.407923379486444,P20
Registered,Not P20,2009,LSO,1149476.55819804,2305126.09572086,0.498661032180359,Not P20
Registered,P20,2009,LSO,662944.735946602,1675135.90427915,0.395755791666279,P20
Registered,Not P20,2010,LSO,1166367.50168131,2333282.99645791,0.499882570374851,Not P20
Registered,P20,2010,LSO,650409.238318688,1657879.0035421,0.392314057255731,P20
Registered,Not P20,2011,LSO,709394.611763299,1463625.46843218,0.484683156356384,Not P20
Registered,P20,2011,LSO,486019.301827172,1211436.82322586,0.40119244562253,P20
Registered,Not P20,2012,LSO,734540.806130082,1521035.55757653,0.482921521769306,Not P20
Registered,P20,2012,LSO,472024.956317115,1199913.76404685,0.393382400019443,P20
Registered,Not P20,2013,LSO,732869.12314184,1506752.2218251,0.486389940247859,Not P20
Registered,P20,2013,LSO,486806.615843579,1271285.62165261,0.382924661108614,P20
Registered,Not P20,2014,LSO,1057065.54613283,2173115.49143065,0.486428609202414,Not P20
Registered,P20,2014,LSO,737923.251077641,1913758.50856936,0.385588488711295,P20
Registered,Not P20,2015,LSO,1049488.55083746,2167389.27980635,0.484217837845551,Not P20
Registered,P20,2015,LSO,762601.785500297,1950652.72019365,0.390946977699132,P20
Registered,Not P20,2016,LSO,1053080.23927606,2175603.42921452,0.484040531070621,Not P20
Registered,P20,2016,LSO,768069.108994215,1974398.57078548,0.389014214434247,P20
Registered,Not P20,2017,LSO,1047882.90782299,2169638.81358781,0.482975738293585,Not P20
Registered,P20,2017,LSO,786885.352946518,2013185.18641219,0.390865856880694,P20
Registered,Not P20,2018,LSO,1049677.95264077,2171168.89138126,0.483462137288169,Not P20
Registered,P20,2018,LSO,798494.002159591,2045095.10861875,0.390443456049774,P20
Registered,Not P20,2000,MDG,4681655.63169275,5115693.51635281,0.915155612181883,Not P20
Registered,P20,2000,MDG,7887781.99474977,10651112.4836472,0.740559449246264,P20
Registered,Not P20,2001,MDG,4037275.39924282,4383697.04139372,0.920975003774265,Not P20
Registered,P20,2001,MDG,8926083.85828995,11877234.9586063,0.751528776638546,P20
Registered,Not P20,2002,MDG,3460398.43012983,3754848.50106608,0.921581371165135,Not P20
Registered,P20,2002,MDG,9904901.58253673,13010268.4989339,0.761314156072056,P20
Registered,Not P20,2003,MDG,3481710.99875772,3781078.87851831,0.920824746222192,Not P20
Registered,P20,2003,MDG,10293373.5071343,13498062.1214817,0.762581577599408,P20
Registered,Not P20,2004,MDG,3523592.43629239,3813212.15834183,0.924048358700453,Not P20
Registered,P20,2004,MDG,10669114.7204547,13989784.8416582,0.762636083486052,P20
Registered,Not P20,2005,MDG,3555426.83773694,3844368.94448349,0.924840172491466,Not P20
Registered,P20,2005,MDG,11062772.2186408,14492355.0555165,0.763352276166446,P20
Registered,Not P20,2006,MDG,3494864.93829037,3777283.67550854,0.925232319973916,Not P20
Registered,P20,2006,MDG,11556653.0144235,15102985.3244915,0.765189978413264,P20
Registered,Not P20,2007,MDG,3463189.20889209,3743978.0795781,0.925002533476996,Not P20
Registered,P20,2007,MDG,12029393.3215582,15689551.9204219,0.766713630992896,P20
Registered,Not P20,2008,MDG,3418245.89359424,3694635.08689783,0.925191747817331,Not P20
Registered,P20,2008,MDG,12523119.7908914,16301837.9131022,0.768202938689892,P20
Registered,Not P20,2009,MDG,2931521.23567287,3151547.53850196,0.930184679069228,Not P20
Registered,P20,2009,MDG,13466361.3261154,17417569.461498,0.773148133893372,P20
Registered,Not P20,2010,MDG,2396823.62728029,2563297.67525689,0.935054734538426,Not P20
Registered,P20,2010,MDG,14465451.4382572,18588342.3247431,0.778200185123667,P20
Registered,Not P20,2011,MDG,2180460.89439371,2327419.94265545,0.936857528128735,Not P20
Registered,P20,2011,MDG,15154022.5106741,19416547.0573445,0.780469486460105,P20
Registered,Not P20,2012,MDG,2143324.66104296,2291002.50754892,0.935540076442797,Not P20
Registered,P20,2012,MDG,15671615.803754,20055638.4924511,0.781406974884034,P20
Registered,Not P20,2013,MDG,1946371.68677143,2076222.95075854,0.937457938252886,Not P20
Registered,P20,2013,MDG,16358542.9172686,20885030.0492415,0.783266429528683,P20
Registered,Not P20,2014,MDG,1905011.58881723,2032649.41880733,0.937206175935152,Not P20
Registered,P20,2014,MDG,16901055.6172692,21557237.5811927,0.784008412655541,P20
Registered,Not P20,2015,MDG,1840313.13910794,1965163.6270088,0.936468146374711,Not P20
Registered,P20,2015,MDG,17479316.8195355,22268924.3729912,0.784919672219788,P20
Registered,Not P20,2016,MDG,1840987.25573724,1960366.04882067,0.939103825453801,Not P20
Registered,P20,2016,MDG,18005033.3434227,22934013.9511793,0.785079898431683,P20
Registered,Not P20,2017,MDG,1845989.05622312,1968610.31466344,0.937711766759039,Not P20
Registered,P20,2017,MDG,18539072.2938343,23601929.6853366,0.785489684148677,P20
Registered,Not P20,2018,MDG,1844314.17979094,1966386.42070724,0.937920522827658,Not P20
Registered,P20,2018,MDG,19092278.5897706,24295981.5792928,0.785820425795959,P20
Registered,Not P20,2000,MDV,512885.264938161,523709.486151708,0.979331630417686,Not P20
Registered,P20,2000,MDV,33980.960907631,35086.5138482919,0.968490658677544,P20
Registered,Not P20,2001,MDV,522539.228078583,533594.550145839,0.979281418702207,Not P20
Registered,P20,2001,MDV,37849.0571609622,39017.4498541609,0.970054611524692,P20
Registered,Not P20,2002,MDV,532989.482406666,544277.745623554,0.979260105143643,Not P20
Registered,P20,2002,MDV,42822.8539695565,44094.2543764453,0.971166302166387,P20
Registered,Not P20,2003,MDV,541817.113190231,553428.035425337,0.979019996292413,Not P20
Registered,P20,2003,MDV,50630.0397052898,51937.9645746625,0.974817556288858,P20
Registered,Not P20,2004,MDV,549815.419090097,561760.325618162,0.978736649807156,Not P20
Registered,P20,2004,MDV,59424.3866274216,60769.6743818377,0.977862515010972,P20
Registered,Not P20,2005,MDV,553657.309661761,565686.072905398,0.978735974209412,Not P20
Registered,P20,2005,MDV,71908.34560801,73529.9270946022,0.97794664634298,P20
Registered,Not P20,2006,MDV,583325.394182847,595890.662312853,0.97891346697524,Not P20
Registered,P20,2006,MDV,57668.064815307,59083.3376871474,0.976046159082373,P20
Registered,Not P20,2007,MDV,608362.833599527,621308.936649131,0.979163179078952,Not P20
Registered,P20,2007,MDV,47661.104657631,49029.0633508684,0.972099024542895,P20
Registered,Not P20,2008,MDV,634231.633350944,647652.951157368,0.979276991199624,Not P20
Registered,P20,2008,MDV,38005.63669416,39251.048842631,0.968270602055395,P20
Registered,Not P20,2009,MDV,657941.107441313,672203.643394296,0.978782417957504,Not P20
Registered,P20,2009,MDV,33764.4996159344,34592.3566057036,0.976068210697368,P20
Registered,Not P20,2010,MDV,671468.989512743,686290.237191913,0.978403819731118,Not P20
Registered,P20,2010,MDV,28629.4335046286,29319.7465652509,0.97645569483058,P20
Registered,Not P20,2011,MDV,705104.330299447,721098.219694152,0.977820095851175,Not P20
Registered,P20,2011,MDV,7464.89913585305,7593.29569742432,0.983090799214521,P20
Registered,Not P20,2012,MDV,723441.908909591,740123.544234209,0.977461012482884,Not P20
Registered,P20,2012,MDV,13114.4838541029,13248.5299386215,0.989882191825088,P20
Registered,Not P20,2013,MDV,743793.594285158,761229.340924012,0.977095277728405,Not P20
Registered,P20,2013,MDV,6773.76785401625,6914.00809952036,0.979716505464632,P20
Registered,Not P20,2014,MDV,766624.555165307,784857.614871507,0.976768958648398,Not P20
Registered,P20,2014,MDV,4276.43164348324,4423.22576753724,0.966812880063383,P20
Registered,Not P20,2015,MDV,785954.978345342,805003.802565221,0.976336976099768,Not P20
Registered,P20,2015,MDV,2657.80471050362,2811.31401235303,0.945395889191003,P20
Registered,Not P20,2016,MDV,806585.975987508,826478.161711775,0.975931383736666,Not P20
Registered,P20,2016,MDV,1410.33650980979,1570.79652684665,0.897847993489664,P20
Registered,Not P20,2017,MDV,965350.685816901,991767.272267148,0.973364127664891,Not P20
Registered,P20,2017,MDV,799.605674889397,1036.72773285207,0.771278368998251,P20
Registered,Not P20,2018,MDV,1002871.6388593,1030314.97705303,0.973364127664891,Not P20
Registered,P20,2018,MDV,830.684501911278,1077.02294696814,0.771278368998251,P20
Registered,Not P20,2000,MLI,15034889.5494004,17283298.1240331,0.86990859276412,Not P20
Registered,P20,2000,MLI,10143233.6470334,15556036.8759669,0.652044844577609,P20
Registered,Not P20,2001,MLI,16197604.3569552,18865123.3736052,0.85860049977822,Not P20
Registered,P20,2001,MLI,9706796.08434831,14949676.6263948,0.649298063558795,P20
Registered,Not P20,2002,MLI,17222121.4640243,20377727.0447546,0.845144378771993,Not P20
Registered,P20,2002,MLI,9371788.05387409,14472933.9552454,0.647538922160113,P20
Registered,Not P20,2003,MLI,17635903.550011,20904783.8963213,0.843630034038018,Not P20
Registered,P20,2003,MLI,9753948.05670918,15043301.1036787,0.648391466040918,P20
Registered,Not P20,2004,MLI,18085566.9475715,21421563.2616385,0.844269240609481,Not P20
Registered,P20,2004,MLI,10175590.1277055,15685646.7383615,0.648719832687522,P20
Registered,Not P20,2005,MLI,18555061.7395433,21896782.7486264,0.847387579835548,Not P20
Registered,P20,2005,MLI,10680933.2573628,16429765.2513736,0.650096522618899,P20
Registered,Not P20,2006,MLI,18530041.0899653,21818437.3830934,0.84928360196518,Not P20
Registered,P20,2006,MLI,11711099.3258306,17791696.6169067,0.658233982851418,P20
Registered,Not P20,2007,MLI,13215049.057426,15959548.0626502,0.828034039908245,Not P20
Registered,P20,2007,MLI,9329325.80334954,14619482.1947436,0.638143381487469,P20
Registered,Not P20,2008,MLI,13407968.1005251,15950371.9989184,0.840605353996404,Not P20
Registered,P20,2008,MLI,10088881.541224,15406032.4043613,0.654865657582801,P20
Registered,Not P20,2009,MLI,13450409.7252747,15758002.4266223,0.853560582180832,Not P20
Registered,P20,2009,MLI,11051955.3020222,16393192.9979566,0.674179539239234,P20
Registered,Not P20,2010,MLI,13502403.6204453,15614341.4377961,0.864743714887738,Not P20
Registered,P20,2010,MLI,11973353.5680601,17288180.9234576,0.692574517878511,P20
Registered,Not P20,2011,MLI,12800564.5222586,14568458.9864177,0.87864917862573,Not P20
Registered,P20,2011,MLI,13858471.1057897,19171973.6951372,0.722850517435497,P20
Registered,Not P20,2012,MLI,11882146.3997106,13275977.7105178,0.89501102357961,Not P20
Registered,P20,2012,MLI,15976686.1544564,21230868.9587572,0.752521537648435,P20
Registered,Not P20,2013,MLI,14113073.5948024,17878489.1661396,0.789388491591974,Not P20
Registered,P20,2013,MLI,20654041.2998818,29715821.3565802,0.695052007886303,P20
Registered,Not P20,2014,MLI,10293043.8618793,13960354.4344057,0.73730533921917,Not P20
Registered,P20,2014,MLI,15288387.255242,23054712.4440665,0.663135022496312,P20
Registered,Not P20,2015,MLI,10613104.1133054,14361260.3079573,0.739009243320025,Not P20
Registered,P20,2015,MLI,15590049.9282138,23512890.8897397,0.663042668862839,P20
Registered,Not P20,2016,MLI,10906931.392245,14767393.1521068,0.738582042199436,Not P20
Registered,P20,2016,MLI,15984659.5130232,23918575.3570887,0.668294799099973,P20
Registered,Not P20,2017,MLI,11129334.151323,15072261.3289399,0.738398433283118,Not P20
Registered,P20,2017,MLI,16314056.6064134,24428400.1544555,0.667831560939854,P20
Registered,Not P20,2018,MLI,18829738.2606926,23893977.2769521,0.788053744357393,Not P20
Registered,P20,2018,MLI,22228596.9746194,33339092.7230479,0.666742708305688,P20
Registered,Not P20,2000,MMR,8828210.82977074,9107801.27272709,0.969302092285042,Not P20
Registered,P20,2000,MMR,29181909.6567861,37611899.7272729,0.775869069852537,P20
Registered,Not P20,2001,MMR,10480705.1515198,10898723.8355958,0.961645171454778,Not P20
Registered,P20,2001,MMR,27940613.1097445,36326396.1644042,0.769154555912793,P20
Registered,Not P20,2002,MMR,12489512.6424081,13144769.5328163,0.950150750930067,Not P20
Registered,P20,2002,MMR,26319923.8131107,34557401.4671837,0.761629135746928,P20
Registered,Not P20,2003,MMR,14545444.8037425,15450979.2709989,0.941393069567052,Not P20
Registered,P20,2003,MMR,24627442.1613393,32697922.7290012,0.753180633688886,P20
Registered,Not P20,2004,MMR,16549792.5234907,17707590.0280515,0.934615749363598,Not P20
Registered,P20,2004,MMR,22961202.8103078,30856893.9719485,0.744119055896601,P20
Registered,Not P20,2005,MMR,18603863.6562635,19980285.5918084,0.931110997927417,Not P20
Registered,P20,2005,MMR,21220717.1784427,28969638.4081916,0.732515776670591,P20
Registered,Not P20,2006,MMR,21192277.0950403,23073814.5758178,0.918455725012655,Not P20
Registered,P20,2006,MMR,18917972.1253853,26227235.4241823,0.721310188413622,P20
Registered,Not P20,2007,MMR,23736374.3024309,26209047.7534743,0.90565573101695,Not P20
Registered,P20,2007,MMR,16634565.6458078,23412427.2465257,0.710501541367366,P20
Registered,Not P20,2008,MMR,26237978.8563583,29432395.3810256,0.891465968593007,Not P20
Registered,P20,2008,MMR,14383678.9806782,20497246.6189745,0.70173712831084,P20
Registered,Not P20,2009,MMR,27705121.1511415,31293960.8850403,0.885318456583923,Not P20
Registered,P20,2009,MMR,13177471.4871055,18956406.1149597,0.695146084505243,P20
Registered,Not P20,2010,MMR,29316018.5483022,33368322.2990497,0.878558360997882,Not P20
Registered,P20,2010,MMR,11851693.3105202,17232495.7009503,0.687752576074436,P20
Registered,Not P20,2011,MMR,29194314.9352594,33109659.7734335,0.88174614704692,Not P20
Registered,P20,2011,MMR,12290527.1837781,17880955.2265665,0.687352942169303,P20
Registered,Not P20,2012,MMR,30243998.4734321,34518539.8306082,0.876166796795217,Not P20
Registered,P20,2012,MMR,11585054.6628336,16895158.1693918,0.68570264608838,P20
Registered,Not P20,2013,MMR,30851669.7248829,35200104.824013,0.876465279837358,Not P20
Registered,P20,2013,MMR,11334343.1957325,16652346.175987,0.680645422329546,P20
Registered,Not P20,2014,MMR,31951781.876994,36854933.0393469,0.866960790374569,Not P20
Registered,P20,2014,MMR,10582732.057597,15425873.9606531,0.686037762566353,P20
Registered,Not P20,2015,MMR,33259484.3187641,38533465.2899852,0.863132450415982,Not P20
Registered,P20,2015,MMR,9600394.91246829,14147260.7100147,0.67860450932895,P20
Registered,Not P20,2016,MMR,34869090.1900592,40556541.2386147,0.859764889340703,Not P20
Registered,P20,2016,MMR,8287338.21894622,12488684.7613853,0.663587749814173,P20
Registered,Not P20,2017,MMR,36452339.575977,42533683.5948947,0.857022869760388,Not P20
Registered,P20,2017,MMR,6978553.43623177,10848897.4051053,0.643250016628214,P20
Registered,Not P20,2018,MMR,37729011.7253266,44317789.5038766,0.851328826362748,Not P20
Registered,P20,2018,MMR,5966956.3864897,9390605.49612344,0.635417640422967,P20
Registered,Not P20,2000,MOZ,8149546.63073342,12752849.7281709,0.639037297893595,Not P20
Registered,P20,2000,MOZ,11232542.5376837,22671004.2718291,0.495458533861298,P20
Registered,Not P20,2001,MOZ,8199368.90358629,12869231.1398293,0.637129663341726,Not P20
Registered,P20,2001,MOZ,11758837.6024671,23574544.8601707,0.498793833442515,P20
Registered,Not P20,2002,MOZ,8344672.95600504,13056514.4452753,0.639119497855318,Not P20
Registered,P20,2002,MOZ,12254650.0962867,24471795.5547247,0.500766282918736,P20
Registered,Not P20,2003,MOZ,8382290.37614036,13225486.8609452,0.633798246089013,Not P20
Registered,P20,2003,MOZ,12747071.8935544,25436713.1390548,0.501128892867174,P20
Registered,Not P20,2004,MOZ,8240033.9560931,13207860.953959,0.623873463297112,Not P20
Registered,P20,2004,MOZ,13362154.3178576,26613243.046041,0.502086660191733,P20
Registered,Not P20,2005,MOZ,8211368.90557817,13117674.260351,0.625977497428606,Not P20
Registered,P20,2005,MOZ,14004389.4720004,27870175.739649,0.502486586479515,P20
Registered,Not P20,2006,MOZ,8414275.64429532,13711173.0776766,0.613680215152033,Not P20
Registered,P20,2006,MOZ,14313145.364121,28449046.9223234,0.503115109732893,P20
Registered,Not P20,2007,MOZ,8843114.71551179,14395918.7687666,0.614279286897468,Not P20
Registered,P20,2007,MOZ,14513362.3096919,28950713.2312335,0.501312772288944,P20
Registered,Not P20,2008,MOZ,9354800.68264227,15310976.5474053,0.610986546395539,Not P20
Registered,P20,2008,MOZ,14669726.1918471,29242215.4525947,0.501662612247303,P20
Registered,Not P20,2009,MOZ,9222021.02964986,15177569.9024816,0.607608536076782,Not P20
Registered,P20,2009,MOZ,15438967.8124827,30611850.0975184,0.504346119666065,P20
Registered,Not P20,2010,MOZ,9355773.16404864,15333980.5725833,0.610133364899163,Not P20
Registered,P20,2010,MOZ,16009419.8901734,31729167.4274167,0.504564764480391,P20
Registered,Not P20,2011,MOZ,9140139.82435673,14838057.5504624,0.615993016152705,Not P20
Registered,P20,2011,MOZ,16968163.5498033,33536916.4495377,0.505954790904374,P20
Registered,Not P20,2012,MOZ,4438052.12905684,7478946.35243463,0.593406065496394,Not P20
Registered,P20,2012,MOZ,11639184.1286949,24482263.0938912,0.475412917672594,P20
Registered,Not P20,2013,MOZ,4529048.01963496,7559688.96517495,0.599105074362031,Not P20
Registered,P20,2013,MOZ,13341955.5776186,27580545.8291947,0.483745160818965,P20
Registered,Not P20,2014,MOZ,4865198.47063334,8056102.04140351,0.603914702871084,Not P20
Registered,P20,2014,MOZ,14870213.1741101,30446500.2054558,0.488404679479233,P20
Registered,Not P20,2015,MOZ,6778567.3592492,11421552.2157092,0.59348915377071,Not P20
Registered,P20,2015,MOZ,20190609.4158661,42662451.7842909,0.473264160202359,P20
Registered,Not P20,2016,MOZ,6831499.87228444,11405417.3436782,0.598969740995143,Not P20
Registered,P20,2016,MOZ,20924822.2984574,44254466.6563218,0.472829612001848,P20
Registered,Not P20,2017,MOZ,6842976.0087374,11467278.1664483,0.596739340357073,Not P20
Registered,P20,2017,MOZ,21738309.8782915,45830735.8335517,0.47431727819603,P20
Registered,Not P20,2018,MOZ,6848393.14185228,11482889.8752495,0.596399792757178,Not P20
Registered,P20,2018,MOZ,22595398.9590914,47509034.1247505,0.475602153892664,P20
Registered,Not P20,2000,MWI,2837056.30512913,3997491.5913863,0.70970913641003,Not P20
Registered,P20,2000,MWI,4652242.13208176,7151266.4086137,0.650548010136798,P20
Registered,Not P20,2001,MWI,2588292.00619368,3613973.99783826,0.716189991334164,Not P20
Registered,P20,2001,MWI,5091277.29957069,7818026.00216174,0.651222865997493,P20
Registered,Not P20,2002,MWI,2327644.25442271,3219166.68533099,0.723058009089514,Not P20
Registered,P20,2002,MWI,5541135.88137479,8494497.31466902,0.652320634889823,P20
Registered,Not P20,2003,MWI,2226329.5951767,3065595.52113471,0.726230704549256,Not P20
Registered,P20,2003,MWI,5834921.42574849,8934585.4788653,0.653071308070303,P20
Registered,Not P20,2004,MWI,2129131.7262775,2916366.39109789,0.730063181627864,Not P20
Registered,P20,2004,MWI,6134760.63807569,9385471.6089021,0.653644365857639,P20
Registered,Not P20,2005,MWI,2031608.90026224,2778257.34226905,0.731252958231361,Not P20
Registered,P20,2005,MWI,6450010.53949058,9847694.65773095,0.654976698980708,P20
Registered,Not P20,2006,MWI,2037399.40513422,2785608.45043551,0.731401932965737,Not P20
Registered,P20,2006,MWI,6677822.83267421,10188090.5495645,0.655453816413091,P20
Registered,Not P20,2007,MWI,2036126.33761471,2779326.5002794,0.732597029319882,Not P20
Registered,P20,2007,MWI,6926375.74785265,10562479.4997206,0.655752822813608,P20
Registered,Not P20,2008,MWI,2031579.51313417,2776401.23066947,0.731731239236015,Not P20
Registered,P20,2008,MWI,7190278.6636424,10951488.7693305,0.656557187345948,P20
Registered,Not P20,2009,MWI,1992600.08604324,2721730.64119434,0.732107746403904,Not P20
Registered,P20,2009,MWI,7498140.42174904,11406424.3588057,0.657361166469363,P20
Registered,Not P20,2010,MWI,1951905.42356205,2664189.14273572,0.73264521360437,Not P20
Registered,P20,2010,MWI,7815235.76196307,11875422.8572643,0.658101682432507,P20
Registered,Not P20,2011,MWI,1849563.2195335,2505755.86969539,0.73812586529363,Not P20
Registered,P20,2011,MWI,8201396.89808449,12456356.1303046,0.658410598757016,P20
Registered,Not P20,2012,MWI,1676327.12657262,2240829.14847818,0.748083417118645,Not P20
Registered,P20,2012,MWI,8666105.29377331,13155175.8515218,0.6587601254126,P20
Registered,Not P20,2013,MWI,1621269.6911018,2165458.00421428,0.748695974683687,Not P20
Registered,P20,2013,MWI,9018930.10229788,13673810.9957857,0.659576917150421,P20
Registered,Not P20,2014,MWI,1590453.51509971,2124616.72491502,0.748583731102521,Not P20
Registered,P20,2014,MWI,9352220.67918133,14164923.275085,0.660238004651333,P20
Registered,Not P20,2015,MWI,1563148.93952711,2083513.23333169,0.750246705670075,Not P20
Registered,P20,2015,MWI,9685688.9658721,14661789.7666683,0.660607546555556,P20
Registered,Not P20,2016,MWI,1541973.22688366,2046661.14003533,0.753409148549642,Not P20
Registered,P20,2016,MWI,10015865.2354331,15158627.8599647,0.660736930015013,P20
Registered,Not P20,2017,MWI,1499940.03521327,1988438.64001409,0.754330561189776,Not P20
Registered,P20,2017,MWI,10370247.7115394,15681821.3599859,0.661291024395949,P20
Registered,Not P20,2018,MWI,1463280.01426605,1921629.82524591,0.761478613124043,Not P20
Registered,P20,2018,MWI,10724687.5311166,16221685.1747541,0.661132762446128,P20
Registered,P20,2000,NAM,829306.960219256,1193544.78094927,0.694826849780768,P20
