birth.reg,p20,sex,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,Male,2008,PHL,7164753.33485939,8803364.53652257,0.813865347178903,P20 Male
Registered,Not P20,Female,2008,PHL,32935742.8579019,34881213.4593049,0.944225833666229,Not P20 Female
Registered,P20,Female,2008,PHL,6525806.53830252,8384223.6825372,0.77834356350661,P20 Female
Registered,Not P20,Male,2009,PHL,36928460.0828907,38920526.0009127,0.948817086439806,Not P20 Male
Registered,P20,Male,2009,PHL,7774221.14715286,9508455.83743585,0.817611321971428,P20 Male
Registered,Not P20,Female,2009,PHL,32935042.4182233,34846185.6734669,0.945154879413422,Not P20 Female
Registered,P20,Female,2009,PHL,7182966.70100356,9138990.48818452,0.785969381442093,P20 Female
Registered,Not P20,Male,2010,PHL,36888326.883352,38850922.8938458,0.949483928197631,Not P20 Male
Registered,P20,Male,2010,PHL,8565390.41993872,10391699.4544323,0.824253093297977,P20 Male
Registered,Not P20,Female,2010,PHL,32879151.1509983,34759389.7654593,0.94590703038379,Not P20 Female
Registered,P20,Female,2010,PHL,7912868.36774668,9964767.88626264,0.794084564544178,P20 Female
Registered,Not P20,Male,2011,PHL,36252101.2213397,38076280.2893253,0.952091458143377,Not P20 Male
Registered,P20,Male,2011,PHL,9977150.21198822,12006522.7207192,0.830977498153655,P20 Male
Registered,Not P20,Female,2011,PHL,32308369.1348969,34094540.6537649,0.947611216205934,Not P20 Female
Registered,P20,Female,2011,PHL,9179646.33856486,11392703.3361906,0.805747860510364,P20 Female
Registered,Not P20,Male,2012,PHL,36092142.5244686,37876981.0401315,0.952878015442366,Not P20 Male
Registered,P20,Male,2012,PHL,10931664.8887378,13066610.0940317,0.83661062892899,P20 Male
Registered,Not P20,Female,2012,PHL,32117428.0364785,33873104.3736667,0.948169015812054,Not P20 Female
Registered,P20,Female,2012,PHL,10083654.375462,12395942.4921701,0.813464113909159,P20 Female
Registered,Not P20,Male,2013,PHL,35404646.5239178,37139422.9374954,0.953290162410516,Not P20 Male
Registered,P20,Male,2013,PHL,12421612.6492241,14673510.2727746,0.846533134765389,P20 Male
Registered,Not P20,Female,2013,PHL,31511473.9103513,33168172.8248052,0.950051547210494,Not P20 Female
Registered,P20,Female,2013,PHL,11409761.4350826,13890445.9649247,0.821410735399986,P20 Female
Registered,Not P20,Male,2014,PHL,35521370.2644933,37265085.380001,0.953207805705352,Not P20 Male
Registered,P20,Male,2014,PHL,13098958.7487882,15408109.2912898,0.850134075580125,P20 Male
Registered,Not P20,Female,2014,PHL,31608811.5895844,33205822.3102302,0.951905701785503,Not P20 Female
Registered,P20,Female,2014,PHL,12025054.4127018,14634121.018479,0.821713473430853,P20 Female
Registered,Not P20,Male,2015,PHL,35504964.220661,37241863.7694924,0.953361637334214,Not P20 Male
Registered,P20,Male,2015,PHL,13889354.4010795,16269838.2946377,0.853687304664683,P20 Male
Registered,Not P20,Female,2015,PHL,31716180.9240105,33294500.1320303,0.952595197352087,Not P20 Female
Registered,P20,Female,2015,PHL,12612294.9163423,15307009.8038396,0.823955499994426,P20 Female
Registered,Not P20,Male,2016,PHL,36850750.481392,38668607.163801,0.952988824378687,Not P20 Male
Registered,P20,Male,2016,PHL,13293681.7573946,15655736.0604797,0.849125311390012,P20 Male
Registered,Not P20,Female,2016,PHL,32774882.2509866,34475151.9525148,0.950681299276936,Not P20 Female
Registered,P20,Female,2016,PHL,12226776.1390716,14864431.8232046,0.822552539141431,P20 Female
Registered,Not P20,Male,2017,PHL,38088737.5176668,39978810.4848452,0.952723131472486,Not P20 Male
Registered,P20,Male,2017,PHL,12785792.9251169,15136490.0531508,0.844699985281956,P20 Male
Registered,Not P20,Female,2017,PHL,34071102.1550136,35857374.0635262,0.950183973166917,Not P20 Female
Registered,P20,Female,2017,PHL,11585776.1368477,14200589.3984778,0.815865863855596,P20 Female
Registered,Not P20,Male,2018,PHL,39445068.5749813,41400234.9915059,0.952774026115412,Not P20 Male
Registered,P20,Male,2018,PHL,12144719.9911547,14489945.7485813,0.838148065001816,P20 Male
Registered,Not P20,Female,2018,PHL,35031214.7461535,36941536.9819879,0.948287960060627,Not P20 Female
Registered,P20,Female,2018,PHL,11267565.3539591,13820204.2779249,0.815296585156625,P20 Female
Registered,Not P20,Male,2000,RWA,2196770.80255013,3433920.28676698,0.639726790110895,Not P20 Male
Registered,P20,Male,2000,RWA,2553309.09445443,4438853.95049273,0.57521809073511,P20 Male
Registered,Not P20,Female,2000,RWA,2335260.79100132,3629993.47030971,0.643323689175142,Not P20 Female
Registered,P20,Female,2000,RWA,2537439.46491971,4357929.03167682,0.582258097017098,P20 Female
Registered,Not P20,Male,2001,RWA,2371493.66960682,3591362.56137447,0.660332569903276,Not P20 Male
Registered,P20,Male,2001,RWA,2631252.8655351,4575597.45467475,0.575062140321551,P20 Male
Registered,Not P20,Female,2001,RWA,2457573.94848102,3801060.28676361,0.646549584345978,Not P20 Female
Registered,P20,Female,2001,RWA,2604806.8523771,4487321.49938621,0.580481441486508,P20 Female
Registered,Not P20,Male,2002,RWA,2464899.74686784,3705911.53709861,0.6651264397956,Not P20 Male
Registered,P20,Male,2002,RWA,2653262.80382696,4631305.40636175,0.572897395231663,P20 Male
Registered,Not P20,Female,2002,RWA,2544962.87122977,3952333.57247473,0.643913987663815,Not P20 Female
Registered,P20,Female,2002,RWA,2644270.40130583,4557402.85743203,0.580214320310451,P20 Female
Registered,Not P20,Male,2003,RWA,2486943.99661348,3729969.18057694,0.666746526905298,Not P20 Male
Registered,P20,Male,2003,RWA,2727752.44408026,4755045.69000297,0.573654307847157,P20 Male
Registered,Not P20,Female,2003,RWA,2547093.36823673,3958024.54896484,0.643526419992238,Not P20 Female
Registered,P20,Female,2003,RWA,2709078.3180103,4663984.99484372,0.580850564700644,P20 Female
Registered,Not P20,Male,2004,RWA,2514212.86707869,3751981.76923999,0.67010263421082,Not P20 Male
Registered,P20,Male,2004,RWA,2806259.44047625,4884898.63321651,0.574476494024697,P20 Male
Registered,Not P20,Female,2004,RWA,2531871.56177828,3915897.33088498,0.646562294115635,Not P20 Female
Registered,P20,Female,2004,RWA,2789751.00715394,4800714.00265572,0.581111685805627,P20 Female
Registered,Not P20,Male,2005,RWA,2507704.32321702,3722282.28491838,0.67370073822115,Not P20 Male
Registered,P20,Male,2005,RWA,2900713.48956767,5062808.8615199,0.572945487161222,P20 Male
Registered,Not P20,Female,2005,RWA,2531507.06202246,3913327.61841372,0.646893720349592,Not P20 Female
Registered,P20,Female,2005,RWA,2888988.02177295,4974064.96992023,0.580810270722959,P20 Female
Registered,Not P20,Male,2006,RWA,2497824.13569313,3726733.16055909,0.670244964712849,Not P20 Male
Registered,P20,Male,2006,RWA,3027820.35774453,5255687.18422371,0.576103609597105,P20 Male
Registered,Not P20,Female,2006,RWA,2534851.73931194,3957205.96253237,0.640566036570356,Not P20 Female
Registered,P20,Female,2006,RWA,2993204.72589723,5138809.25809304,0.582470485975573,P20 Female
Registered,Not P20,Male,2007,RWA,2517056.11159866,3758589.30173751,0.669681071681624,Not P20 Male
Registered,P20,Male,2007,RWA,3178506.41641713,5440439.70415545,0.584237045029533,P20 Male
Registered,Not P20,Female,2007,RWA,2573877.79416242,4032204.18334091,0.638330222659959,Not P20 Female
Registered,P20,Female,2007,RWA,3114425.22962766,5308023.8217152,0.586739120666056,P20 Female
Registered,Not P20,Male,2008,RWA,2574764.23741711,3838927.86983865,0.670698779637485,Not P20 Male
Registered,P20,Male,2008,RWA,3253001.52965753,5602226.41759558,0.580662273741819,P20 Male
Registered,Not P20,Female,2008,RWA,2623022.43154328,4113924.48486042,0.637596154522577,Not P20 Female
Registered,P20,Female,2008,RWA,3208668.3777079,5485656.33784631,0.584919685101462,P20 Female
Registered,Not P20,Male,2009,RWA,2588909.63884633,3870199.26440118,0.668934455819782,Not P20 Male
Registered,P20,Male,2009,RWA,3378160.83289856,5801303.08319594,0.582310695451121,P20 Male
Registered,Not P20,Female,2009,RWA,2620037.57870715,4106339.20660888,0.638047040656157,Not P20 Female
Registered,P20,Female,2009,RWA,3386014.3963635,5779304.90933702,0.585886096941013,P20 Female
Registered,Not P20,Male,2010,RWA,2635594.78769906,3903667.15827035,0.675158685625967,Not P20 Male
Registered,P20,Male,2010,RWA,3486588.97531427,6010900.39202703,0.580044377367981,P20 Male
Registered,Not P20,Female,2010,RWA,2629420.8647752,4087309.66771975,0.64331334754044,Not P20 Female
Registered,P20,Female,2010,RWA,3574396.29794432,6068448.76268668,0.589013179104743,P20 Female
Registered,Not P20,Male,2011,RWA,2525958.32463606,3767033.12141758,0.670543168382208,Not P20 Male
Registered,P20,Male,2011,RWA,3733820.38223436,6350673.5921341,0.587940842505124,P20 Male
Registered,Not P20,Female,2011,RWA,2608606.60425741,4055078.35004434,0.643293761322488,Not P20 Female
Registered,P20,Female,2011,RWA,3687476.42383075,6405471.43046431,0.575676039439217,P20 Female
Registered,Not P20,Male,2012,RWA,1183966.53766356,1792372.83963921,0.660558178231424,Not P20 Male
Registered,P20,Male,2012,RWA,2696569.70257676,4482479.2662058,0.601579961095787,P20 Male
Registered,Not P20,Female,2012,RWA,1142816.83215446,1762426.21928308,0.648433857627999,Not P20 Female
Registered,P20,Female,2012,RWA,2623337.58663722,4402426.95858182,0.595884409058383,P20 Female
Registered,Not P20,Male,2013,RWA,1141606.93266853,1741157.74351823,0.655659682138718,Not P20 Male
Registered,P20,Male,2013,RWA,2775435.11549668,4718019.17920257,0.588262787851951,P20 Male
Registered,Not P20,Female,2013,RWA,1112336.23309288,1724756.12800739,0.644923775037088,Not P20 Female
Registered,P20,Female,2013,RWA,2708991.95147204,4623494.8402756,0.585918670844793,P20 Female
Registered,Not P20,Male,2014,RWA,1164200.58062313,1786463.70708109,0.651678831206327,Not P20 Male
Registered,P20,Male,2014,RWA,2792381.81790149,4859465.53234808,0.574627353422594,P20 Male
Registered,Not P20,Female,2014,RWA,1139475.91007065,1763327.96368765,0.64620758788834,Not P20 Female
Registered,P20,Female,2014,RWA,2726575.46572198,4766666.55015808,0.5720088529439,P20 Female
Registered,Not P20,Male,2015,RWA,2546951.50980464,4092570.64359118,0.622335380769317,Not P20 Male
Registered,P20,Male,2015,RWA,4392061.87381718,7503153.10541903,0.585362155364401,P20 Male
Registered,Not P20,Female,2015,RWA,2454405.41173331,3896314.82271012,0.629929952638202,Not P20 Female
Registered,P20,Female,2015,RWA,4108919.74971894,7244483.16117872,0.567179142845904,P20 Female
Registered,Not P20,Male,2016,RWA,2625721.53351902,4217640.93941409,0.622556915402994,Not P20 Male
Registered,P20,Male,2016,RWA,4523616.66664085,7701700.21611419,0.587352992158294,P20 Male
Registered,Not P20,Female,2016,RWA,2516979.77437058,4003085.49705448,0.628759934361285,Not P20 Female
Registered,P20,Female,2016,RWA,4209509.860856,7413546.36176851,0.567813250965065,P20 Female
Registered,Not P20,Male,2017,RWA,2704332.58617394,4344464.6285657,0.622477754426271,Not P20 Male
Registered,P20,Male,2017,RWA,4641678.15812581,7880050.11350772,0.589041705479664,P20 Male
Registered,Not P20,Female,2017,RWA,2562654.00075763,4086853.42107429,0.627048180280467,Not P20 Female
Registered,P20,Female,2017,RWA,4349318.72420918,7648798.36945591,0.568627713024492,P20 Female
Registered,Not P20,Male,2018,RWA,2755285.84052649,4426707.64388279,0.622423268528697,Not P20 Male
Registered,P20,Male,2018,RWA,4769056.28215754,8118765.34514469,0.587411518798189,P20 Male
Registered,Not P20,Female,2018,RWA,2605113.21198247,4151841.97704893,0.627459625482699,Not P20 Female
Registered,P20,Female,2018,RWA,4461351.45796089,7904809.81881573,0.564384414074275,P20 Female
Registered,Not P20,Male,2000,SEN,11092145.6173298,13554032.4436502,0.818364989418795,Not P20 Male
Registered,P20,Male,2000,SEN,3638238.98435716,5787833.67425708,0.628601163944844,P20 Male
Registered,Not P20,Female,2000,SEN,11106837.1388363,14057763.3808063,0.790085651462943,Not P20 Female
Registered,P20,Female,2000,SEN,3342431.84505697,5791306.50128637,0.577146425303953,P20 Female
Registered,Not P20,Male,2001,SEN,11226192.9022876,13683030.6190848,0.820446377327372,Not P20 Male
Registered,P20,Male,2001,SEN,3804514.75787014,6039375.26378956,0.62995170720405,P20 Male
Registered,Not P20,Female,2001,SEN,11393246.819397,14378455.3129627,0.792383226946886,Not P20 Female
Registered,P20,Female,2001,SEN,3523741.73476749,6043554.80416287,0.583057794452414,P20 Female
Registered,Not P20,Male,2002,SEN,11439198.5260028,13913540.5424304,0.822163021059818,Not P20 Male
Registered,P20,Male,2002,SEN,4034139.99748847,6356549.07852963,0.634643097638386,P20 Male
Registered,Not P20,Female,2002,SEN,11567210.1367116,14530367.0160819,0.796071436042134,Not P20 Female
Registered,P20,Female,2002,SEN,3721717.39175211,6334339.36295804,0.587546258338474,P20 Female
Registered,Not P20,Male,2003,SEN,11625988.6865026,14294297.7379031,0.813330525197815,Not P20 Male
Registered,P20,Male,2003,SEN,4037477.37070742,6412721.93169741,0.629604310573735,P20 Male
Registered,Not P20,Female,2003,SEN,11941395.5609663,15016176.7412947,0.795235416224642,Not P20 Female
Registered,P20,Female,2003,SEN,3744696.3655258,6442671.58910486,0.581233470266966,P20 Female
Registered,Not P20,Male,2004,SEN,11905534.8235639,14696543.1791524,0.810090827375811,Not P20 Male
Registered,P20,Male,2004,SEN,4149738.94140092,6612824.02963203,0.627529013747524,P20 Male
Registered,Not P20,Female,2004,SEN,12176315.001348,15304425.8560577,0.795607435121678,Not P20 Female
Registered,P20,Female,2004,SEN,3811540.40782671,6626538.93515785,0.575193241166086,P20 Female
Registered,Not P20,Male,2005,SEN,12164243.1528027,15121670.2466488,0.804424574428114,Not P20 Male
Registered,P20,Male,2005,SEN,4312433.31779092,6886649.89992259,0.626201909558288,P20 Male
Registered,Not P20,Female,2005,SEN,12471862.1748298,15558473.3733787,0.801612206771509,Not P20 Female
Registered,P20,Female,2005,SEN,3881626.53072916,6793670.48004999,0.571359258905445,P20 Female
Registered,Not P20,Male,2006,SEN,12369559.2038913,15262095.6923327,0.810475799211865,Not P20 Male
Registered,P20,Male,2006,SEN,4572618.30642709,7281772.17611055,0.627954046877292,P20 Male
Registered,Not P20,Female,2006,SEN,12597092.7331233,15661385.7200681,0.804340877511349,Not P20 Female
Registered,P20,Female,2006,SEN,4219060.69978046,7323818.41148858,0.576073908818136,P20 Female
Registered,Not P20,Male,2007,SEN,12361305.4717471,15184469.2196807,0.814075572409571,Not P20 Male
Registered,P20,Male,2007,SEN,4978420.56465421,7918637.14463387,0.628696639803464,P20 Male
Registered,Not P20,Female,2007,SEN,12585336.4263413,15615794.2458887,0.805936363413268,Not P20 Female
Registered,P20,Female,2007,SEN,4696895.50256468,8029419.38979676,0.584960789136656,P20 Female
Registered,Not P20,Male,2008,SEN,12528998.026065,15317879.5475729,0.817932925190695,Not P20 Male
Registered,P20,Male,2008,SEN,5334249.46501694,8459621.20435914,0.630554174490493,P20 Male
Registered,Not P20,Female,2008,SEN,12662687.2579458,15641796.1757756,0.809541763340226,Not P20 Female
Registered,P20,Female,2008,SEN,5042219.28759995,8599507.07229228,0.58633817557358,P20 Female
Registered,Not P20,Male,2009,SEN,12308588.6451841,14923517.9956563,0.824777954418435,Not P20 Male
Registered,P20,Male,2009,SEN,5907689.56479044,9353972.53848166,0.631570120661203,P20 Male
Registered,Not P20,Female,2009,SEN,12499704.2620836,15495074.2865991,0.806688889055145,Not P20 Female
Registered,P20,Female,2009,SEN,5738427.34959182,9567771.17926303,0.599766365862632,P20 Female
Registered,Not P20,Male,2010,SEN,12082348.2713168,14629700.456545,0.825878035384614,Not P20 Male
Registered,P20,Male,2010,SEN,6533448.40811351,10247144.7942526,0.63758720495274,P20 Male
Registered,Not P20,Female,2010,SEN,12436726.0099487,15307681.6641631,0.812450002737147,Not P20 Female
Registered,P20,Female,2010,SEN,6383034.40126474,10528065.0850394,0.606287513394574,P20 Female
Registered,Not P20,Male,2011,SEN,11495097.3614699,13746902.8908231,0.836195429091422,Not P20 Male
Registered,P20,Male,2011,SEN,7951053.03487632,11896980.8111607,0.668325280260798,P20 Male
Registered,Not P20,Female,2011,SEN,12026830.7436264,14736815.5709556,0.816107841325623,Not P20 Female
Registered,P20,Female,2011,SEN,7258273.81596008,11754536.7270606,0.617487016672507,P20 Female
Registered,Not P20,Male,2012,SEN,8223784.77985811,9694031.13077577,0.84833488451981,Not P20 Male
Registered,P20,Male,2012,SEN,6228365.5050654,9449369.30834193,0.659130287094079,P20 Male
Registered,Not P20,Female,2012,SEN,8309090.26424241,9999647.27546367,0.830938335658157,Not P20 Female
Registered,P20,Female,2012,SEN,5732502.17868779,9234972.2966974,0.620738427200029,P20 Female
Registered,Not P20,Male,2013,SEN,9869161.31583912,11600790.621278,0.850731785274809,Not P20 Male
Registered,P20,Male,2013,SEN,8214966.32148016,12385208.992751,0.663288469842402,P20 Male
Registered,Not P20,Female,2013,SEN,9948246.38810387,11815816.919101,0.841943172970282,Not P20 Female
Registered,P20,Female,2013,SEN,7707897.14571777,12186445.5433253,0.632497566112665,P20 Female
Registered,Not P20,Male,2014,SEN,8531819.64915824,9855289.20519619,0.865709719067386,Not P20 Male
Registered,P20,Male,2014,SEN,6761263.14938656,10240106.6048765,0.660272730575549,P20 Male
Registered,Not P20,Female,2014,SEN,8368410.37491963,9808596.45252805,0.853171033737734,Not P20 Female
Registered,P20,Female,2014,SEN,6321307.05910742,10080654.3412666,0.627073089217062,P20 Female
Registered,Not P20,Male,2015,SEN,11244546.0206016,13014863.1915881,0.863977273911669,Not P20 Male
Registered,P20,Male,2015,SEN,8012479.07307649,12321724.2566113,0.650272551650174,P20 Male
Registered,Not P20,Female,2015,SEN,11124529.0753377,13052748.9000031,0.852274808974146,Not P20 Female
Registered,P20,Female,2015,SEN,7588570.08230714,12333376.8946744,0.615287292937905,P20 Female
Registered,Not P20,Male,2016,SEN,9550538.83816349,11183701.5407307,0.853969394961117,Not P20 Male
Registered,P20,Male,2016,SEN,6835228.07256433,10708899.7093893,0.638275477224924,P20 Male
Registered,Not P20,Female,2016,SEN,9512799.65353841,11238363.8056684,0.84645770665836,Not P20 Female
Registered,P20,Female,2016,SEN,6341704.24101868,10425576.6622169,0.608283306188855,P20 Female
Registered,Not P20,Male,2017,SEN,13643361.7690201,16442711.5047286,0.829751331773749,Not P20 Male
Registered,P20,Male,2017,SEN,8994026.21026481,14664123.2863577,0.613335419692777,P20 Male
Registered,Not P20,Female,2017,SEN,13681800.3509216,16379877.8699791,0.835280974591237,Not P20 Female
Registered,P20,Female,2017,SEN,8410789.57566903,14190811.3389346,0.592692649827059,P20 Female
Registered,Not P20,Male,2018,SEN,14152912.3529675,17097290.5730755,0.82778685268736,Not P20 Male
Registered,P20,Male,2018,SEN,9162239.62517163,14878362.0079684,0.61580969869295,P20 Male
Registered,Not P20,Female,2018,SEN,14198557.8627311,17055318.9159128,0.83250028526196,Not P20 Female
Registered,P20,Female,2018,SEN,8427390.68003107,14386468.5030433,0.58578591947345,P20 Female
Registered,Not P20,Male,2000,SLE,1042640.82740701,1443471.15295446,0.722314973370241,Not P20 Male
Registered,P20,Male,2000,SLE,1901731.52111162,3125000.67199438,0.608553955893369,P20 Male
Registered,Not P20,Female,2000,SLE,1020694.75513851,1431230.92729267,0.713158677383577,Not P20 Female
Registered,P20,Female,2000,SLE,1879923.21086406,3169439.24775848,0.593140635900686,P20 Female
Registered,Not P20,Male,2001,SLE,1163491.21343951,1604539.75956677,0.725124576379244,Not P20 Male
Registered,P20,Male,2001,SLE,1910264.31029478,3152261.10061705,0.605998123036462,P20 Male
Registered,Not P20,Female,2001,SLE,1091635.29572652,1529925.77753759,0.713521735337715,Not P20 Female
Registered,P20,Female,2001,SLE,1903868.69661582,3221417.3622786,0.591003425668869,P20 Female
Registered,Not P20,Male,2002,SLE,1273089.96911214,1750082.09537924,0.727445856667807,Not P20 Male
Registered,P20,Male,2002,SLE,1937230.19673162,3209783.72700186,0.603539166964723,P20 Male
Registered,Not P20,Female,2002,SLE,1191500.76147981,1675796.55862913,0.711005614222355,Not P20 Female
Registered,P20,Female,2002,SLE,1944148.24310949,3295869.61898978,0.589874135769181,P20 Female
Registered,Not P20,Male,2003,SLE,1300725.5054551,1800809.89028373,0.722300289704741,Not P20 Male
Registered,P20,Male,2003,SLE,2043279.1870292,3382749.09648506,0.604029187134313,P20 Male
Registered,Not P20,Female,2003,SLE,1225398.34200655,1740602.72821355,0.704008055453428,Not P20 Female
Registered,P20,Female,2003,SLE,2058805.10903265,3477978.28501767,0.59195456104528,P20 Female
Registered,Not P20,Male,2004,SLE,1322747.47243617,1848866.31936621,0.715437053820963,Not P20 Male
Registered,P20,Male,2004,SLE,2165641.27241411,3575076.27397475,0.605760858356837,P20 Male
Registered,Not P20,Female,2004,SLE,1258555.55726413,1780583.5003345,0.706821981124557,Not P20 Female
Registered,P20,Female,2004,SLE,2166087.88687577,3663455.90632455,0.59126899361236,P20 Female
Registered,Not P20,Male,2005,SLE,1354737.86371381,1889726.2692483,0.716896349360007,Not P20 Male
Registered,P20,Male,2005,SLE,2273472.01977759,3752790.82234478,0.605808351011982,P20 Male
Registered,Not P20,Female,2005,SLE,1275774.09711364,1805643.239054,0.706548264640605,Not P20 Female
Registered,P20,Female,2005,SLE,2275127.27493071,3843087.66935293,0.592005041434244,P20 Female
Registered,Not P20,Male,2006,SLE,1456714.03038275,2034296.28887336,0.716077612858208,Not P20 Male
Registered,P20,Male,2006,SLE,2285388.62588362,3786455.41564087,0.603569400670417,P20 Male
Registered,Not P20,Female,2006,SLE,1361245.30032425,1942370.30055791,0.700816574436529,Not P20 Female
Registered,P20,Female,2006,SLE,2299320.99665998,3895351.99492786,0.590272971391012,P20 Female
Registered,Not P20,Male,2007,SLE,1508378.43928604,2118786.74349472,0.711906681461549,Not P20 Male
Registered,P20,Male,2007,SLE,2359477.41800007,3890560.98732199,0.606462005270912,P20 Male
Registered,Not P20,Female,2007,SLE,1416294.0455473,2039240.29017899,0.694520431146931,Not P20 Female
Registered,P20,Female,2007,SLE,2329192.11403801,3930677.97900432,0.592567523078554,P20 Female
Registered,Not P20,Male,2008,SLE,1594535.04326003,2257078.54585726,0.706459704819183,Not P20 Male
Registered,P20,Male,2008,SLE,2359658.95227102,3882561.04516296,0.607758364858363,P20 Male
Registered,Not P20,Female,2008,SLE,1513603.91581807,2170156.37922891,0.697463063171453,Not P20 Female
Registered,P20,Female,2008,SLE,2338658.84354585,3957410.02975087,0.590956920299987,P20 Female
Registered,Not P20,Male,2009,SLE,964840.728054004,1447587.85897988,0.666516178668373,Not P20 Male
Registered,P20,Male,2009,SLE,1649617.8088571,2850519.50687638,0.57870777760955,P20 Male
Registered,Not P20,Female,2009,SLE,957532.260807205,1432416.17785268,0.668473503449699,Not P20 Female
Registered,P20,Female,2009,SLE,1612876.51949189,2889476.10136845,0.558189949634135,P20 Female
Registered,Not P20,Male,2010,SLE,977084.698440954,1453078.2255617,0.672424017683739,Not P20 Male
Registered,P20,Male,2010,SLE,1729019.54735198,2876896.15859024,0.601001722703557,P20 Male
Registered,Not P20,Female,2010,SLE,971039.997957703,1439376.71564858,0.674625334285859,Not P20 Female
Registered,P20,Female,2010,SLE,1728954.09305732,2921863.64047586,0.591729904539878,P20 Female
Registered,Not P20,Male,2011,SLE,975540.292931664,1442487.81716535,0.676290143544305,Not P20 Male
Registered,P20,Male,2011,SLE,1825074.26065521,2909668.91022627,0.627244651183796,P20 Male
Registered,Not P20,Female,2011,SLE,970192.141139471,1428726.09298437,0.679060980200131,Not P20 Female
Registered,P20,Female,2011,SLE,1855030.93452492,2973893.9188623,0.623771723247811,P20 Female
Registered,Not P20,Male,2012,SLE,1244660.99994756,1841397.71748488,0.675932737468372,Not P20 Male
Registered,P20,Male,2012,SLE,1630394.98723193,2500289.73348545,0.652082422847503,P20 Male
Registered,Not P20,Female,2012,SLE,1276649.17788331,1866655.17537402,0.683923412703961,Not P20 Female
Registered,P20,Female,2012,SLE,1683681.88660871,2575801.41025089,0.653653608507309,P20 Female
Registered,Not P20,Male,2013,SLE,1919094.3883832,3343872.10358634,0.57391381276962,Not P20 Male
Registered,P20,Male,2013,SLE,1958264.55920126,3443110.37196534,0.56874870324981,P20 Male
Registered,Not P20,Female,2013,SLE,2026027.00944565,3428800.38625384,0.590885085515054,Not P20 Female
Registered,P20,Female,2013,SLE,2064475.96156262,3512177.13819448,0.587805193283594,P20 Female
Registered,Not P20,Male,2014,SLE,1669790.65327658,2906592.68022347,0.574483884390779,Not P20 Male
Registered,P20,Male,2014,SLE,2410393.65215603,4055925.81582095,0.594289383389067,P20 Male
Registered,Not P20,Female,2014,SLE,1722024.4192824,2914360.05195945,0.590875660035421,Not P20 Female
Registered,P20,Female,2014,SLE,2449397.73792207,4157409.45199614,0.58916442226926,P20 Female
Registered,Not P20,Male,2015,SLE,1325600.9174975,2356119.65137143,0.562620373174131,Not P20 Male
Registered,P20,Male,2015,SLE,2882018.42843851,4885970.78368828,0.589855845650996,P20 Male
Registered,Not P20,Female,2015,SLE,1304936.41119228,2189991.44710258,0.595863702079176,Not P20 Female
Registered,P20,Female,2015,SLE,2923946.36214901,4911746.11783771,0.595296721776861,P20 Female
Registered,Not P20,Male,2016,SLE,1364938.99204141,2415999.22702335,0.564958372823278,Not P20 Male
Registered,P20,Male,2016,SLE,2948886.18623406,4950590.23525272,0.59566355648571,P20 Male
Registered,Not P20,Female,2016,SLE,1351482.48100483,2252897.09564174,0.599886467792644,Not P20 Female
Registered,P20,Female,2016,SLE,2993081.49761945,5038189.44208218,0.594078792000022,P20 Female
Registered,Not P20,Male,2017,SLE,1398948.40428587,2474540.36476931,0.565336667852772,Not P20 Male
Registered,P20,Male,2017,SLE,2998036.76436514,5028339.31063956,0.596228014688971,P20 Male
Registered,Not P20,Female,2017,SLE,1401052.56409959,2333601.4034337,0.600382122687302,Not P20 Female
Registered,P20,Female,2017,SLE,3045110.19701277,5140380.92115741,0.592389988936293,P20 Female
Registered,Not P20,Male,2018,SLE,1459051.87384736,2560285.71006699,0.569878536645498,Not P20 Male
Registered,P20,Male,2018,SLE,3015248.41967252,5117085.41340889,0.58925114123976,P20 Male
Registered,Not P20,Female,2018,SLE,1456000.78198724,2423174.19466431,0.600865090587904,Not P20 Female
Registered,P20,Female,2018,SLE,3070000.86929712,5199762.68185981,0.590411727828907,P20 Female
Registered,Not P20,Male,2000,STP,43869.0060421548,59463.2366133576,0.737750054330212,Not P20 Male
Registered,P20,Male,2000,STP,8999.53023860414,11650.0397334802,0.772489231323483,P20 Male
Registered,Not P20,Female,2000,STP,45377.9516098125,59529.4369295367,0.762277521010741,Not P20 Female
Registered,P20,Female,2000,STP,8123.27753398052,11619.2867236255,0.699120154894142,P20 Female
Registered,Not P20,Male,2001,STP,43731.0796279781,59235.4952176528,0.738258023627458,Not P20 Male
Registered,P20,Male,2001,STP,10063.925147164,13123.9705397983,0.766835396090327,P20 Male
Registered,Not P20,Female,2001,STP,45420.274405172,59131.9066934055,0.768117873158948,Not P20 Female
Registered,P20,Female,2001,STP,9018.51054590251,13263.6275491435,0.679942987880786,P20 Female
Registered,Not P20,Male,2002,STP,43276.1364908008,58843.4936645864,0.735444716071398,Not P20 Male
Registered,P20,Male,2002,STP,11519.2907419744,14861.6367111443,0.77510243090093,P20 Male
Registered,Not P20,Female,2002,STP,45126.7512152067,58982.2436882054,0.765090447453268,Not P20 Female
Registered,P20,Female,2002,STP,10324.4285345849,14759.625936064,0.699504755696954,P20 Female
Registered,Not P20,Male,2003,STP,42672.7942701151,58207.9690510752,0.733109142369688,Not P20 Male
Registered,P20,Male,2003,STP,13225.6247361576,16980.7915575878,0.778857963794263,P20 Male
