birth.reg,p20,urban,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,Urban,2005,MLI,9284864.30773702,10358625.4464964,0.896341349119582,Not P20 Urban
Registered,P20,Rural,2005,MLI,10465761.0055837,16047787.0188165,0.652162257220409,P20 Rural
Registered,P20,Urban,2005,MLI,215172.251779042,381978.232557081,0.563310245033106,P20 Urban
Registered,Not P20,Rural,2006,MLI,8864557.54735947,11049695.3531129,0.802244520240292,Not P20 Rural
Registered,Not P20,Urban,2006,MLI,9665483.54260576,10768742.0299804,0.897549919544628,Not P20 Urban
Registered,P20,Rural,2006,MLI,11484160.3450486,17380127.1661861,0.660763884823095,P20 Rural
Registered,P20,Urban,2006,MLI,226938.98078201,411569.450720533,0.551398993255473,P20 Urban
Registered,Not P20,Rural,2007,MLI,6238926.40722708,8020186.97115249,0.777902863071352,Not P20 Rural
Registered,Not P20,Urban,2007,MLI,6976122.65019895,7939361.09149767,0.878675572228316,Not P20 Urban
Registered,P20,Rural,2007,MLI,9110538.96851602,14225238.4563822,0.640448945474692,P20 Rural
Registered,P20,Urban,2007,MLI,218786.834833534,394243.738361441,0.554953227013466,P20 Urban
Registered,Not P20,Rural,2008,MLI,6415024.17785798,8034251.89300609,0.798459428866343,Not P20 Rural
Registered,Not P20,Urban,2008,MLI,6992943.92266722,7916120.10591238,0.883380220247586,Not P20 Urban
Registered,P20,Rural,2008,MLI,9855040.19212738,14980475.9616665,0.657858950366157,P20 Rural
Registered,P20,Urban,2008,MLI,233841.34909661,425556.442694775,0.549495497273743,P20 Urban
Registered,Not P20,Rural,2009,MLI,6419923.72931426,7836800.97903906,0.819202088516157,Not P20 Rural
Registered,Not P20,Urban,2009,MLI,7030485.99596046,7921201.44758326,0.887552985804375,Not P20 Urban
Registered,P20,Rural,2009,MLI,10794945.2778461,15939285.8879976,0.677254009602446,P20 Rural
Registered,P20,Urban,2009,MLI,257010.024176178,453907.109959028,0.566217224928196,P20 Urban
Registered,Not P20,Rural,2010,MLI,6430546.51653171,7686313.21833892,0.836623012081911,Not P20 Rural
Registered,Not P20,Urban,2010,MLI,7071857.10391367,7928028.21945722,0.89200705498975,Not P20 Urban
Registered,P20,Rural,2010,MLI,11702230.0328761,16808646.6742424,0.696202987644961,P20 Rural
Registered,P20,Urban,2010,MLI,271123.535184013,479534.249215208,0.565389303533014,P20 Urban
Registered,Not P20,Rural,2011,MLI,5804000.0121218,6768787.18323414,0.85746528218496,Not P20 Rural
Registered,Not P20,Urban,2011,MLI,6996564.51013675,7799671.80318357,0.897033194048112,Not P20 Urban
Registered,P20,Rural,2011,MLI,13456097.4101882,18530078.0618157,0.726175969971583,P20 Rural
Registered,P20,Urban,2011,MLI,402373.695601483,641895.633321488,0.626852208854267,P20 Urban
Registered,Not P20,Rural,2012,MLI,4908453.85211223,5581172.37268923,0.879466449760832,Not P20 Rural
Registered,Not P20,Urban,2012,MLI,6973692.54759834,7694805.33782852,0.906285765711952,Not P20 Urban
Registered,P20,Rural,2012,MLI,15431414.7558971,20389303.9666972,0.756838721964318,P20 Rural
Registered,P20,Urban,2012,MLI,545271.398559308,841564.992060018,0.647925476586865,P20 Urban
Registered,Not P20,Rural,2013,MLI,5003423.358919,6691844.03879327,0.747689774285484,Not P20 Rural
Registered,Not P20,Urban,2013,MLI,9109650.23588333,11186645.1273463,0.814332637907176,Not P20 Urban
Registered,P20,Rural,2013,MLI,18465279.2134168,26234782.5598565,0.703847236823365,P20 Rural
Registered,P20,Urban,2013,MLI,2188762.08646495,3481038.79672369,0.62876693259638,P20 Urban
Registered,Not P20,Rural,2014,MLI,3504434.91102212,5179289.98931503,0.676624579479395,Not P20 Rural
Registered,Not P20,Urban,2014,MLI,6788608.95085718,8781064.44509063,0.773096359024287,Not P20 Urban
Registered,P20,Rural,2014,MLI,13258463.0295864,19949584.2809276,0.664598461946993,P20 Rural
Registered,P20,Urban,2014,MLI,2029924.22565565,3105128.16313888,0.653732831305635,P20 Urban
Registered,Not P20,Rural,2015,MLI,3609826.08550097,5342757.38407581,0.675648513679495,Not P20 Rural
Registered,Not P20,Urban,2015,MLI,7003278.02780448,9018502.92388149,0.776545518354206,Not P20 Urban
Registered,P20,Rural,2015,MLI,13565634.4764263,20416445.5342849,0.664446436263641,P20 Rural
Registered,P20,Urban,2015,MLI,2024415.4517874,3096445.35545479,0.653786913507493,P20 Urban
Registered,Not P20,Rural,2016,MLI,3657438.41165812,5410801.28066751,0.67595134656413,Not P20 Rural
Registered,Not P20,Urban,2016,MLI,7249492.98058689,9356591.87143931,0.77480059835844,Not P20 Urban
Registered,P20,Rural,2016,MLI,13933638.7963261,20775824.3442257,0.670665989732373,P20 Rural
Registered,P20,Urban,2016,MLI,2051020.71669713,3142751.01286303,0.652619538837937,P20 Urban
Registered,Not P20,Rural,2017,MLI,3658079.43220951,5442645.01255846,0.672114279687318,Not P20 Rural
Registered,Not P20,Urban,2017,MLI,7471254.71911348,9629616.31638148,0.775862139637247,Not P20 Urban
Registered,P20,Rural,2017,MLI,14230224.584809,21133376.9249545,0.673353086699828,P20 Rural
Registered,P20,Urban,2017,MLI,2083832.02160442,3295023.22950109,0.632418006327664,P20 Urban
Registered,Not P20,Rural,2018,MLI,7329639.54647474,9594384.94769131,0.763950955317721,Not P20 Rural
Registered,Not P20,Urban,2018,MLI,11500098.7142178,14299592.3292608,0.804225634508863,Not P20 Urban
Registered,P20,Rural,2018,MLI,19337839.1088444,28881429.8819133,0.669559616262438,P20 Rural
Registered,P20,Urban,2018,MLI,2890757.86577501,4457662.84113458,0.648491814836146,P20 Urban
Registered,Not P20,Rural,2000,MMR,2882376.52268205,2991429.52031472,0.963544854761883,Not P20 Rural
Registered,Not P20,Urban,2000,MMR,5945834.30708869,6116371.75241238,0.972117874415265,Not P20 Urban
Registered,P20,Rural,2000,MMR,25353188.4862857,33322255.734121,0.760848505832839,P20 Rural
Registered,P20,Urban,2000,MMR,3828721.17050044,4289643.99315191,0.892549865819331,P20 Urban
Registered,Not P20,Rural,2001,MMR,3867794.03953743,4075309.26684723,0.949079882354463,Not P20 Rural
Registered,Not P20,Urban,2001,MMR,6612911.11198241,6823414.56874861,0.969149836252028,Not P20 Urban
Registered,P20,Rural,2001,MMR,24673226.499449,32631221.5344299,0.756123287429364,P20 Rural
Registered,P20,Urban,2001,MMR,3267386.61029548,3695174.62997428,0.884230635215802,P20 Urban
Registered,Not P20,Rural,2002,MMR,5194289.85586598,5581565.91511226,0.930615159771254,Not P20 Rural
Registered,Not P20,Urban,2002,MMR,7295222.78654213,7563203.61770408,0.964567814816639,Not P20 Urban
Registered,P20,Rural,2002,MMR,23635041.7004168,31495760.9206753,0.75041977109058,P20 Rural
Registered,P20,Urban,2002,MMR,2684882.11269392,3061640.54650836,0.876942303287657,P20 Urban
Registered,Not P20,Rural,2003,MMR,6708293.88134648,7307152.7663006,0.918044838515493,Not P20 Rural
Registered,Not P20,Urban,2003,MMR,7837150.92239603,8143826.50469825,0.962342569291561,Not P20 Urban
Registered,P20,Rural,2003,MMR,22391024.4668471,30117403.3663397,0.743457999831158,P20 Rural
Registered,P20,Urban,2003,MMR,2236417.69449221,2580519.36266147,0.866654103376166,P20 Urban
Registered,Not P20,Rural,2004,MMR,8297492.06652557,9127451.08898784,0.909070011510267,Not P20 Rural
Registered,Not P20,Urban,2004,MMR,8252300.45696519,8580138.93906369,0.961791005433966,Not P20 Urban
Registered,P20,Rural,2004,MMR,21052987.8329279,28620123.2484438,0.735600879499099,P20 Rural
Registered,P20,Urban,2004,MMR,1908214.97737995,2236770.72350468,0.853111567192755,P20 Urban
Registered,Not P20,Rural,2005,MMR,10009725.2359843,11055706.7454969,0.905389901017529,Not P20 Rural
Registered,Not P20,Urban,2005,MMR,8594138.42027924,8924578.84631151,0.962974115448727,Not P20 Urban
Registered,P20,Rural,2005,MMR,19573699.5656006,26991457.4126074,0.725181277408829,P20 Rural
Registered,P20,Urban,2005,MMR,1647017.61284202,1978180.99558421,0.832591970359928,P20 Urban
Registered,Not P20,Rural,2006,MMR,12173116.1894905,13709910.1234599,0.887906345108734,Not P20 Rural
Registered,Not P20,Urban,2006,MMR,9019160.90554973,9363904.45235784,0.963183782089821,Not P20 Urban
Registered,P20,Rural,2006,MMR,17622515.471024,24610172.7129692,0.716066306261117,P20 Rural
Registered,P20,Urban,2006,MMR,1295456.65436135,1617062.71121309,0.801117139971349,P20 Urban
Registered,Not P20,Rural,2007,MMR,14405062.9654887,16503590.6327664,0.87284417591459,Not P20 Rural
Registered,Not P20,Urban,2007,MMR,9331311.33694218,9705457.12070788,0.961449957574135,Not P20 Urban
Registered,P20,Rural,2007,MMR,15584221.0670304,22065548.0055748,0.706269387150188,P20 Rural
Registered,P20,Urban,2007,MMR,1050344.57877744,1346879.24095086,0.779835746845366,P20 Urban
Registered,Not P20,Rural,2008,MMR,16580515.1799693,19382375.8971904,0.85544286561756,Not P20 Rural
Registered,Not P20,Urban,2008,MMR,9657463.67638899,10050019.4838352,0.960939796377752,Not P20 Urban
Registered,P20,Rural,2008,MMR,13595012.9674709,19426290.8032805,0.69982546360189,P20 Rural
Registered,P20,Urban,2008,MMR,788666.01320735,1070955.815694,0.736413212991685,P20 Urban
Registered,Not P20,Rural,2009,MMR,17892947.9525524,21065538.0930415,0.849394298570657,Not P20 Rural
Registered,Not P20,Urban,2009,MMR,9812173.19858914,10228422.7919989,0.959304615982894,Not P20 Urban
Registered,P20,Rural,2009,MMR,12476413.875191,17992417.5894635,0.693426206520314,P20 Rural
Registered,P20,Urban,2009,MMR,701057.611914406,963988.525496168,0.7272468430613,P20 Urban
Registered,Not P20,Rural,2010,MMR,19328607.8250374,22892925.7731676,0.844304830957525,Not P20 Rural
Registered,Not P20,Urban,2010,MMR,9987410.72326475,10475396.5258821,0.953416006600644,Not P20 Urban
Registered,P20,Rural,2010,MMR,11252552.9179636,16437423.9323878,0.684569124958318,P20 Rural
Registered,P20,Urban,2010,MMR,599140.392556611,795071.768562543,0.753567685644068,P20 Urban
Registered,Not P20,Rural,2011,MMR,19158076.2413829,22628692.1621513,0.846627639993558,Not P20 Rural
Registered,Not P20,Urban,2011,MMR,10036238.6938765,10480967.6112822,0.957567952320835,Not P20 Urban
Registered,P20,Rural,2011,MMR,11658662.6046073,17004633.9167144,0.685616794910687,P20 Rural
Registered,P20,Urban,2011,MMR,631864.57917075,876321.309852084,0.721042124694427,P20 Urban
Registered,Not P20,Rural,2012,MMR,20085762.9363264,23864479.2124918,0.841659386634027,Not P20 Rural
Registered,Not P20,Urban,2012,MMR,10158235.5371058,10654060.6181164,0.953461398542493,Not P20 Urban
Registered,P20,Rural,2012,MMR,10986670.7727514,16097695.3514809,0.682499608351746,P20 Rural
Registered,P20,Urban,2012,MMR,598383.890082206,797462.817910871,0.750359611310536,P20 Urban
Registered,Not P20,Rural,2013,MMR,20562977.680597,24411356.438367,0.842352932435925,Not P20 Rural
Registered,Not P20,Urban,2013,MMR,10288692.0442859,10788748.385646,0.953650198940088,Not P20 Urban
Registered,P20,Rural,2013,MMR,10774621.2283689,15891846.3857489,0.67799681464522,P20 Rural
Registered,P20,Urban,2013,MMR,559721.967363542,760499.790238069,0.735992270541358,P20 Urban
Registered,Not P20,Rural,2014,MMR,21531832.4218131,25887091.7488962,0.831759420126101,Not P20 Rural
Registered,Not P20,Urban,2014,MMR,10419949.455181,10967841.2904508,0.95004560872459,Not P20 Urban
Registered,P20,Rural,2014,MMR,10064648.1457701,14749058.0896034,0.682392603285268,P20 Rural
Registered,P20,Urban,2014,MMR,518083.911826869,676815.871049646,0.765472463025127,P20 Urban
Registered,Not P20,Rural,2015,MMR,22739466.7124155,27417689.6761485,0.829372094476555,Not P20 Rural
Registered,Not P20,Urban,2015,MMR,10520017.6063487,11115775.6138368,0.946404279090835,Not P20 Urban
Registered,P20,Rural,2015,MMR,9098709.30015399,13529304.0329758,0.672518651216436,P20 Rural
Registered,P20,Urban,2015,MMR,501685.612314307,617956.677038931,0.81184592861467,P20 Urban
Registered,Not P20,Rural,2016,MMR,24224435.3360899,29312006.3042433,0.826433888033895,Not P20 Rural
Registered,Not P20,Urban,2016,MMR,10644654.8539694,11244534.9343714,0.946651410315927,Not P20 Urban
Registered,P20,Rural,2016,MMR,7834030.2593639,11918301.253042,0.657310978556141,P20 Rural
Registered,P20,Urban,2016,MMR,453307.959582326,570383.508343335,0.794742402175947,P20 Urban
Registered,Not P20,Rural,2017,MMR,25649280.391944,31098869.8715272,0.824765674698275,Not P20 Rural
Registered,Not P20,Urban,2017,MMR,10803059.184033,11434813.7233675,0.944751654498446,Not P20 Urban
Registered,P20,Rural,2017,MMR,6613069.40716937,10393652.6192186,0.636260384048368,P20 Rural
Registered,P20,Urban,2017,MMR,365484.029062405,455244.785886693,0.802829687220999,P20 Urban
Registered,Not P20,Rural,2018,MMR,26725475.6625265,32664459.0937523,0.818182097729526,Not P20 Rural
Registered,Not P20,Urban,2018,MMR,11003536.0628,11653330.4101243,0.944239601516856,Not P20 Urban
Registered,P20,Rural,2018,MMR,5733783.40999664,9081307.89116294,0.631382998871365,P20 Rural
Registered,P20,Urban,2018,MMR,233172.976493055,309297.604960504,0.753879023805664,P20 Urban
Registered,Not P20,Rural,2000,MOZ,1704621.63304807,2838311.54178559,0.600575943814712,Not P20 Rural
Registered,Not P20,Urban,2000,MOZ,6444924.99768534,9914538.18638532,0.650047927248445,Not P20 Urban
Registered,P20,Rural,2000,MOZ,8411702.54378918,17815192.6104251,0.47216455795526,P20 Rural
Registered,P20,Urban,2000,MOZ,2820839.99389449,4855811.66140399,0.580920387896363,P20 Urban
Registered,Not P20,Rural,2001,MOZ,1592003.9735878,2695587.03185872,0.59059639135081,Not P20 Rural
Registered,Not P20,Urban,2001,MOZ,6607364.92999848,10173644.1079706,0.649459019784458,Not P20 Urban
Registered,P20,Rural,2001,MOZ,8834757.93638589,18542100.4001255,0.476470181141189,P20 Rural
Registered,P20,Urban,2001,MOZ,2924079.66608121,5032444.46004524,0.58104559112311,P20 Urban
Registered,Not P20,Rural,2002,MOZ,1656597.40149691,2752114.16685518,0.601936293722106,Not P20 Rural
Registered,Not P20,Urban,2002,MOZ,6688075.55450814,10304400.2784201,0.649050441927666,Not P20 Urban
Registered,P20,Rural,2002,MOZ,9138008.45467527,19146906.075964,0.477257705157213,P20 Rural
Registered,P20,Urban,2002,MOZ,3116641.64161146,5324889.47876074,0.585296963259563,P20 Urban
Registered,Not P20,Rural,2003,MOZ,1643750.86297293,2830967.49832944,0.580632191624563,Not P20 Rural
Registered,Not P20,Urban,2003,MOZ,6738539.51316744,10394519.3626158,0.648278124085545,Not P20 Urban
Registered,P20,Rural,2003,MOZ,9504335.97119781,19857655.9328397,0.478623257616222,P20 Rural
Registered,P20,Urban,2003,MOZ,3242735.92235663,5579057.20621516,0.581233674884023,P20 Urban
Registered,Not P20,Rural,2004,MOZ,1617436.2744373,2813092.63267813,0.574967299565059,Not P20 Rural
Registered,Not P20,Urban,2004,MOZ,6622597.68165579,10394768.3212809,0.637108733640322,Not P20 Urban
Registered,P20,Rural,2004,MOZ,9921539.22696636,20714147.8110615,0.478974047953264,P20 Rural
Registered,P20,Urban,2004,MOZ,3440615.09089125,5899095.23497953,0.5832445407034,P20 Urban
Registered,Not P20,Rural,2005,MOZ,1643284.19360596,2751446.76506267,0.59724368084168,Not P20 Rural
Registered,Not P20,Urban,2005,MOZ,6568084.7119722,10366227.4952883,0.633604145284051,Not P20 Urban
Registered,P20,Rural,2005,MOZ,10285651.8218498,21531278.5130023,0.477707434588174,P20 Rural
Registered,P20,Urban,2005,MOZ,3718737.65015065,6338897.22664672,0.586653721804836,P20 Urban
Registered,Not P20,Rural,2006,MOZ,1772672.08606885,3038588.54568879,0.583386680827173,Not P20 Rural
Registered,Not P20,Urban,2006,MOZ,6641603.55822648,10672584.5319878,0.622305078804512,Not P20 Urban
Registered,P20,Rural,2006,MOZ,10622179.3711384,22229332.3170902,0.477845183094949,P20 Rural
Registered,P20,Urban,2006,MOZ,3690965.99298256,6219714.60523325,0.593430121355888,P20 Urban
Registered,Not P20,Rural,2007,MOZ,2054437.26979272,3477929.74764386,0.590706948921123,Not P20 Rural
Registered,Not P20,Urban,2007,MOZ,6788677.44571906,10917989.0211227,0.621788264540771,Not P20 Urban
Registered,P20,Rural,2007,MOZ,10713601.2487168,22585899.33579,0.474349110010417,P20 Rural
Registered,P20,Urban,2007,MOZ,3799761.06097504,6364813.89544352,0.596994841230979,P20 Urban
Registered,Not P20,Rural,2008,MOZ,2276257.23707509,4013735.02300844,0.567116968117382,Not P20 Rural
Registered,Not P20,Urban,2008,MOZ,7078543.44556718,11297241.5243969,0.62657272842054,Not P20 Urban
Registered,P20,Rural,2008,MOZ,10946182.9087096,22972933.4601627,0.476481722618985,P20 Rural
Registered,P20,Urban,2008,MOZ,3723543.28313743,6269281.99243194,0.593934566611035,P20 Urban
Registered,Not P20,Rural,2009,MOZ,2223628.55385675,3923624.46069362,0.566728181081749,Not P20 Rural
Registered,Not P20,Urban,2009,MOZ,6998392.47579312,11253945.441788,0.621861240752669,Not P20 Urban
Registered,P20,Rural,2009,MOZ,11514514.1080066,23963487.389992,0.480502437755178,P20 Rural
Registered,P20,Urban,2009,MOZ,3924453.70447604,6648362.70752642,0.590288748842369,P20 Urban
Registered,Not P20,Rural,2010,MOZ,2219456.07668548,3857559.8880928,0.575352331803407,Not P20 Rural
Registered,Not P20,Urban,2010,MOZ,7136317.08736315,11476420.6844905,0.621824285075864,Not P20 Urban
Registered,P20,Rural,2010,MOZ,11976154.4950665,24874171.773475,0.481469477823478,P20 Rural
Registered,P20,Urban,2010,MOZ,4033265.39510694,6854995.65394172,0.588368774936824,P20 Urban
Registered,Not P20,Rural,2011,MOZ,2071277.32405133,3477883.19327376,0.595556897384359,Not P20 Rural
Registered,Not P20,Urban,2011,MOZ,7068862.5003054,11360174.3571886,0.622249472415209,Not P20 Urban
Registered,P20,Rural,2011,MOZ,12643965.3623212,26182868.3559776,0.48290986267876,P20 Rural
Registered,P20,Urban,2011,MOZ,4324198.18748206,7354048.09355999,0.58800243518516,P20 Urban
Registered,Not P20,Rural,2012,MOZ,1016979.64612166,1751228.40147094,0.580723591090374,Not P20 Rural
Registered,Not P20,Urban,2012,MOZ,3421072.48293517,5727717.95096368,0.597283684745612,Not P20 Urban
Registered,P20,Rural,2012,MOZ,9659524.53574357,20479415.9940358,0.471669921571822,P20 Rural
Registered,P20,Urban,2012,MOZ,1979659.59295133,4002847.09985541,0.494562880761256,P20 Urban
Registered,Not P20,Rural,2013,MOZ,902308.619625749,1557002.87273936,0.579516348636048,Not P20 Rural
Registered,Not P20,Urban,2013,MOZ,3626739.40000922,6002686.09243559,0.604186083390155,Not P20 Urban
Registered,P20,Rural,2013,MOZ,11116804.6585339,23250176.30077,0.478138510208447,P20 Rural
Registered,P20,Urban,2013,MOZ,2225150.91908469,4330369.52842471,0.513847814713898,P20 Urban
Registered,Not P20,Rural,2014,MOZ,931414.260059682,1614152.68187924,0.577029837707364,Not P20 Rural
Registered,Not P20,Urban,2014,MOZ,3933784.21057365,6441949.35952427,0.610651216119488,Not P20 Urban
Registered,P20,Rural,2014,MOZ,12489282.6635029,25934090.9977875,0.481577806778281,P20 Rural
Registered,P20,Urban,2014,MOZ,2380930.51060719,4512409.2076683,0.527640646278508,P20 Urban
Registered,Not P20,Rural,2015,MOZ,1373763.41955662,2406176.92485521,0.570932006439752,Not P20 Rural
Registered,Not P20,Urban,2015,MOZ,5404803.93969258,9015375.29085393,0.599509589487166,Not P20 Urban
Registered,P20,Rural,2015,MOZ,17071440.7479404,36473276.5050547,0.468053390968988,P20 Rural
Registered,P20,Urban,2015,MOZ,3119168.66792567,6189175.27923612,0.503971616119853,P20 Urban
Registered,Not P20,Rural,2016,MOZ,1356660.39994678,2322619.47674402,0.584107906409455,Not P20 Rural
Registered,Not P20,Urban,2016,MOZ,5474839.47233766,9082797.86693416,0.602770154367165,Not P20 Urban
Registered,P20,Rural,2016,MOZ,17609575.5719931,37672217.7025759,0.467441967739239,P20 Rural
Registered,P20,Urban,2016,MOZ,3315246.72646428,6582248.9537459,0.503664742819794,P20 Urban
Registered,Not P20,Rural,2017,MOZ,1302528.34819172,2266835.54093081,0.574602049717676,Not P20 Rural
Registered,Not P20,Urban,2017,MOZ,5540447.66054569,9200442.62551747,0.602193599379581,Not P20 Urban
Registered,P20,Rural,2017,MOZ,18232768.1173186,38906317.7382776,0.468632581473534,P20 Rural
Registered,P20,Urban,2017,MOZ,3505541.76097296,6924418.09527416,0.506257957382073,P20 Urban
Registered,Not P20,Rural,2018,MOZ,1245971.9512435,2173280.10215948,0.573314019672585,Not P20 Rural
Registered,Not P20,Urban,2018,MOZ,5602421.19060879,9309609.77308999,0.601789046712026,Not P20 Urban
Registered,P20,Rural,2018,MOZ,18885654.7715994,40223624.0587706,0.469516489712752,P20 Rural
Registered,P20,Urban,2018,MOZ,3709744.18749198,7285410.06597981,0.509201836807392,P20 Urban
Registered,Not P20,Rural,2000,MWI,1852799.26967615,2709264.39673226,0.683875398765392,Not P20 Rural
Registered,Not P20,Urban,2000,MWI,984257.035452973,1288227.19465404,0.764039945389678,Not P20 Urban
Registered,P20,Rural,2000,MWI,4555102.15492112,7006498.01353067,0.650125375918824,P20 Rural
Registered,P20,Urban,2000,MWI,97139.9771606441,144768.395083029,0.67100265292664,P20 Urban
Registered,Not P20,Rural,2001,MWI,1600950.77363803,2325342.40002544,0.688479586326951,Not P20 Rural
Registered,Not P20,Urban,2001,MWI,987341.232555642,1288631.59781282,0.766193560852803,Not P20 Urban
Registered,P20,Rural,2001,MWI,4969747.87153805,7637255.75432734,0.650724295663681,P20 Rural
Registered,P20,Urban,2001,MWI,121529.428032639,180770.2478344,0.672286670447946,P20 Urban
Registered,Not P20,Rural,2002,MWI,1344742.16759763,1939317.46397428,0.693410023154138,Not P20 Rural
Registered,Not P20,Urban,2002,MWI,982902.086825085,1279849.22135671,0.767982720482618,Not P20 Urban
Registered,P20,Rural,2002,MWI,5387846.72103498,8268741.26128016,0.65159212881222,P20 Rural
Registered,P20,Urban,2002,MWI,153289.160339816,225756.053388863,0.679003544041302,P20 Urban
Registered,Not P20,Rural,2003,MWI,1246977.47711991,1789824.86316786,0.696703628819219,Not P20 Rural
Registered,Not P20,Urban,2003,MWI,979352.118056797,1275770.65796685,0.767655308531357,Not P20 Urban
Registered,P20,Rural,2003,MWI,5650290.98321668,8667923.65699479,0.65186210755987,P20 Rural
Registered,P20,Urban,2003,MWI,184630.442531808,266661.821870507,0.692376738584895,P20 Urban
Registered,Not P20,Rural,2004,MWI,1139274.37466591,1625635.70174717,0.700817762209247,Not P20 Rural
Registered,Not P20,Urban,2004,MWI,989857.351611593,1290730.68935073,0.766896890093717,Not P20 Urban
Registered,P20,Rural,2004,MWI,5931375.57982812,9094996.60703055,0.652158086045143,P20 Rural
Registered,P20,Urban,2004,MWI,203385.058247575,290475.001871551,0.700180934459594,P20 Urban
Registered,Not P20,Rural,2005,MWI,1038505.57499511,1480695.80564098,0.70136321791332,Not P20 Rural
Registered,Not P20,Urban,2005,MWI,993103.325267125,1297561.53662807,0.765361254347808,Not P20 Urban
Registered,P20,Rural,2005,MWI,6218433.34211985,9522390.80143974,0.653032780505044,P20 Rural
Registered,P20,Urban,2005,MWI,231577.197370726,325303.856291213,0.711879656180335,P20 Urban
Registered,Not P20,Rural,2006,MWI,1029017.54471998,1464491.68749752,0.702644851797236,Not P20 Rural
Registered,Not P20,Urban,2006,MWI,1008381.86041424,1321116.76293799,0.763279892211598,Not P20 Urban
Registered,P20,Rural,2006,MWI,6427793.72559339,9841644.57147105,0.653121912594393,P20 Rural
Registered,P20,Urban,2006,MWI,250029.107080818,346445.978093459,0.721697242544892,P20 Urban
Registered,Not P20,Rural,2007,MWI,1007352.31038962,1432791.42469619,0.703069751135077,Not P20 Rural
Registered,Not P20,Urban,2007,MWI,1028774.02722509,1346535.07558321,0.764015766005581,Not P20 Urban
Registered,P20,Rural,2007,MWI,6661033.50210182,10194137.5318585,0.653418053394407,P20 Rural
Registered,P20,Urban,2007,MWI,265342.245750827,368341.967862132,0.720369300546669,P20 Urban
Registered,Not P20,Rural,2008,MWI,980729.960543968,1401550.77169047,0.699746295570205,Not P20 Rural
Registered,Not P20,Urban,2008,MWI,1050849.5525902,1374850.458979,0.764337347183625,Not P20 Urban
Registered,P20,Rural,2008,MWI,6909562.92120256,10561837.2249119,0.654200852944902,P20 Rural
Registered,P20,Urban,2008,MWI,280715.742439828,389651.544418658,0.720427639671346,P20 Urban
Registered,Not P20,Rural,2009,MWI,923375.543294721,1323261.92802121,0.697802546677605,Not P20 Rural
Registered,Not P20,Urban,2009,MWI,1069224.54274852,1398468.71317312,0.764568082701292,Not P20 Urban
Registered,P20,Rural,2009,MWI,7196975.13176981,10988943.3665388,0.654928767190167,P20 Rural
Registered,P20,Urban,2009,MWI,301165.28997923,417480.99226687,0.721386830916398,P20 Urban
Registered,Not P20,Rural,2010,MWI,868450.393413046,1250306.09517438,0.69459022615732,Not P20 Rural
Registered,Not P20,Urban,2010,MWI,1083455.03014901,1413883.04756134,0.76629748975189,Not P20 Urban
Registered,P20,Rural,2010,MWI,7488390.8303261,11420469.9436819,0.655699009520081,P20 Rural
Registered,P20,Urban,2010,MWI,326844.931636968,454952.913582329,0.718414855426178,P20 Urban
Registered,Not P20,Rural,2011,MWI,770202.346414463,1105924.15302919,0.696433244815961,Not P20 Rural
Registered,Not P20,Urban,2011,MWI,1079360.87311904,1399831.7166662,0.771064736045284,Not P20 Urban
Registered,P20,Rural,2011,MWI,7829476.54156428,11933046.2280432,0.656117171754908,P20 Rural
Registered,P20,Urban,2011,MWI,371920.356520204,523309.90226141,0.710707660820105,P20 Urban
Registered,Not P20,Rural,2012,MWI,631320.357383613,896291.095806705,0.704369774883677,Not P20 Rural
Registered,Not P20,Urban,2012,MWI,1045006.76918901,1344538.05267148,0.777223647268796,Not P20 Urban
Registered,P20,Rural,2012,MWI,8217744.47769548,12520802.2384661,0.6563273120351,P20 Rural
Registered,P20,Urban,2012,MWI,448360.816077828,634373.613055766,0.706777215902915,P20 Urban
Registered,Not P20,Rural,2013,MWI,586203.211022277,829484.377169147,0.706707958771765,Not P20 Rural
Registered,Not P20,Urban,2013,MWI,1035066.48007952,1335973.62704513,0.774765653397556,Not P20 Urban
Registered,P20,Rural,2013,MWI,8517633.68181184,12973898.417241,0.65652076252522,P20 Rural
Registered,P20,Urban,2013,MWI,501296.420486037,699912.578544689,0.716227191584941,P20 Urban
Registered,Not P20,Rural,2014,MWI,565391.019099486,797827.155070184,0.708663543859633,Not P20 Rural
Registered,Not P20,Urban,2014,MWI,1025062.49600022,1326789.56984484,0.772588599803431,Not P20 Urban
Registered,P20,Rural,2014,MWI,8797245.30075195,13397951.4610299,0.656611223465033,P20 Rural
Registered,P20,Urban,2014,MWI,554975.378429383,766971.81405511,0.723592925136497,P20 Urban
Registered,Not P20,Rural,2015,MWI,532544.286515251,746142.540682475,0.713729961071712,Not P20 Rural
Registered,Not P20,Urban,2015,MWI,1030604.65301186,1337370.69264922,0.770620037269036,Not P20 Urban
Registered,P20,Rural,2015,MWI,9092048.06260676,13846817.9878233,0.656616420509188,P20 Rural
Registered,P20,Urban,2015,MWI,593640.903265337,814971.778844998,0.728418969435557,P20 Urban
Registered,Not P20,Rural,2016,MWI,507116.091709366,705802.160463688,0.718496088728614,Not P20 Rural
Registered,Not P20,Urban,2016,MWI,1034857.13517429,1340858.97957164,0.771786706089623,Not P20 Urban
Registered,P20,Rural,2016,MWI,9381859.51379826,14288020.4809382,0.656624164719997,P20 Rural
